ID,long,lat,proptype,propstatus,stories,MIN_NO,MIN_RFSWY,MIN_RFTILE,MIN_FOUND,MIN_WINDDO,MIN_WNDPAN,MIN_UNFINW,MIN_MISSID,MIN_INSUL,MIN_ROT,MIN_RAILS,MIN_PORCH,MIN_PORJUNK,MIN_CHIMN,MIN_PAINT,MIN_GUTTER,MAJ_NO,MAJ_RFSWY,MAJ_RFTILE,MAJ_FOUND,MAJ_WINDDO,MAJ_SIDING,MAJ_ROT,MAJ_PORCH,MAJ_CHIMN,YARD_SATIS,YARD_MOW,YARD_OVRGR,YARD_VHINOP,YARD_VHPARK,YARD_GRCOV,YARD_MAJCL,GeneralCon,Pic1,MIN_TOTAL,MAJ_TOTAL,MnMj_total,Classify,other_tot,Landlord
sample_0836,-83.38198442,33.95469638,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2782715?filename=communitymapuga/attachments/1477517486953.jpg,0,0,0,Standard,0,0
sample_0837,-83.38299408,33.95437254,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2782716?filename=communitymapuga/attachments/1477517675709.jpg,0,0,0,Standard,0,0
sample_0838,-83.39757083,33.95477099,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2782717?filename=communitymapuga/attachments/1477517755576.jpg,0,0,0,Standard,0,0
sample_0839,-83.38269953,33.95837859,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2782718?filename=communitymapuga/attachments/1477517796347.jpg,0,0,0,Standard,0,0
sample_0840,-83.39101306,33.95772044,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2782719?filename=communitymapuga/attachments/1477517845468.jpg,0,0,0,Standard,0,0
sample_0841,-83.38462295,33.9577093,Single family (garage),OCCUP,two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/3306701?filename=communitymapuga/attachments/1482245175581.jpg,0,0,0,Standard,0,0
sample_0842,-83.38567232,33.95762802,Single family (garage),OCCUP,two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/3306702?filename=communitymapuga/attachments/1482245241228.jpg,0,0,0,Standard,0,0
sample_0843,-83.39084077,33.95446168,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/3306703?filename=communitymapuga/attachments/1482245385491.jpg,0,0,0,Standard,0,0
sample_0844,-83.38314924,33.95433593,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/3306704?filename=communitymapuga/attachments/1482245449066.jpg,0,0,0,Standard,0,0
sample_0845,-83.39548693,33.95460816,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/3306705?filename=communitymapuga/attachments/1482245504305.jpg,0,0,0,Standard,0,1
sample_0846,-83.38699204,33.95477598,Single family (no garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/3306706?filename=communitymapuga/attachments/1482245706452.jpg,0,0,0,Standard,0,0
sample_0847,-83.39285551,33.95486459,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/3306708?filename=communitymapuga/attachments/1482245884852.jpg,0,0,0,Standard,0,0
sample_0848,-83.3907312,33.9548528,Single family (garage),OCCUP,one,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/3306709?filename=communitymapuga/attachments/1482245973332.jpg,1,0,1,Standard,0,0
sample_0849,-83.38898307,33.95450044,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/3306710?filename=communitymapuga/attachments/1482246013056.jpg,0,0,0,Standard,0,1
sample_0850,-83.39094563,33.9547312,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/3306711?filename=communitymapuga/attachments/1482246076017.jpg,0,0,0,Standard,0,1
sample_0851,-83.39530354,33.95467048,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/3306712?filename=communitymapuga/attachments/1482246118747.jpg,0,0,0,Standard,0,0
sample_0852,-83.39322839,33.95472817,Single family (no garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/3306713?filename=communitymapuga/attachments/1482246195885.jpg,0,0,0,Standard,0,0
sample_0853,-83.39605435,33.95478231,Single family (no garage),OCCUP,two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/3306714?filename=communitymapuga/attachments/1482246267931.jpg,0,0,0,Standard,0,0
sample_0854,-83.39307531,33.95476454,Single family (no garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/3306715?filename=communitymapuga/attachments/1482246321723.jpg,0,0,0,Standard,0,0
sample_0856,-83.39027175,33.95746928,Single family (no garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/3306717?filename=communitymapuga/attachments/1482246732206.jpg,0,0,0,Standard,0,0
sample_0857,-83.39044587,33.9574329,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/3306718?filename=communitymapuga/attachments/1482246784226.jpg,0,0,0,Standard,0,1
sample_0598,-83.38276929,33.95835258,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2147846?filename=communitymapuga/attachments/1469024498007.jpg,0,0,0,Standard,0,0
sample_0860,-83.39034196,33.95378866,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/3306721?filename=communitymapuga/attachments/1482247007709.jpg,0,0,0,Standard,0,0
sample_0861,-83.39033074,33.95745973,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/3306722?filename=communitymapuga/attachments/1482247048624.jpg,0,0,0,Standard,0,1
sample_0862,-83.38996166,33.95358332,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/3306724?filename=communitymapuga/attachments/1482247133431.jpg,0,0,0,Standard,0,1
sample_0863,-83.39037046,33.95387332,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/3306726?filename=communitymapuga/attachments/1482247211916.jpg,0,0,0,Standard,0,1
sample_0864,-83.3903136,33.95352129,Single family (garage),OCCUP,two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/3306727?filename=communitymapuga/attachments/1482247284371.jpg,0,0,0,Standard,0,0
sample_0865,-83.39034211,33.95360596,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/3306728?filename=communitymapuga/attachments/1482247348897.jpg,0,0,0,Standard,0,0
sample_0867,-83.39004487,33.95752616,Vacant,OCCUP,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/3306730?filename=communitymapuga/attachments/1482247473632.jpg,0,0,0,Standard,0,0
sample_0868,-83.39001823,33.95375276,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/3306731?filename=communitymapuga/attachments/1482247525631.jpg,0,0,0,Standard,0,0
sample_0869,-83.39007481,33.95392219,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/3306732?filename=communitymapuga/attachments/1482247594717.jpg,0,0,0,Standard,0,1
sample_0870,-83.39031346,33.95370399,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/3306733?filename=communitymapuga/attachments/1482247699804.jpg,0,0,0,Standard,0,1
sample_0871,-83.3900577,33.95720333,Single family (no garage),OCCUP,two,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/3306736?filename=communitymapuga/attachments/1482247839588.jpg,2,0,2,Standard,0,0
sample_0872,-83.38996105,33.95376602,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/3306737?filename=communitymapuga/attachments/1482248023745.jpg,0,0,0,Substandard,0,0
sample_0873,-83.38998995,33.95366804,Single family (garage),OCCUP,two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/3306738?filename=communitymapuga/attachments/1482248083984.jpg,0,0,0,Standard,0,0
sample_0874,-83.39004652,33.95383747,Single family (garage),OCCUP,two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/3306739?filename=communitymapuga/attachments/1482248155080.jpg,0,0,0,Standard,0,1
sample_0875,-83.39010106,33.95750839,Single family (no garage),OCCUP,two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/3306740?filename=communitymapuga/attachments/1482248287539.jpg,0,0,0,Standard,0,0
sample_0876,-83.39001762,33.95393545,Single family (garage),OCCUP,two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/3306741?filename=communitymapuga/attachments/1482248346305.jpg,0,0,0,Standard,0,1
sample_0877,-83.39037061,33.95369063,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/3306742?filename=communitymapuga/attachments/1482248418236.jpg,0,0,0,Standard,0,1
sample_0878,-83.39022812,33.95716339,Single family (garage),OCCUP,one,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/3306743?filename=communitymapuga/attachments/1482248493897.jpg,1,0,1,Standard,0,0
sample_0879,-83.39022795,33.95344999,Single family (garage),OCCUP,two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/3306744?filename=communitymapuga/attachments/1482248576677.jpg,0,0,0,Standard,0,0
sample_0880,-83.390114,33.95719038,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/3306745?filename=communitymapuga/attachments/1482248693356.jpg,0,0,0,Standard,0,0
sample_0881,-83.39015828,33.9574955,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/3306746?filename=communitymapuga/attachments/1482248743619.jpg,0,0,0,Standard,0,0
sample_0882,-83.39028419,33.95714535,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/3306748?filename=communitymapuga/attachments/1482248820248.jpg,0,0,0,Standard,0,1
sample_0883,-83.39028496,33.95361932,Single family (garage),OCCUP,two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/3323461?filename=communitymapuga/attachments/1482417633111.jpg,0,0,0,Standard,0,0
sample_0885,-83.39021537,33.95748195,Single family (no garage),OCCUP,one,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Good,http://classic.ona.io/api/v1/files/3324617?filename=communitymapuga/attachments/1482422856606.jpg,2,0,2,Dilapidated,2,0
sample_0886,-83.38990448,33.95359658,Single family (no garage),OCCUP,one,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Fair,http://classic.ona.io/api/v1/files/3324618?filename=communitymapuga/attachments/1482423256664.jpg,1,0,1,Substandard,2,0
sample_0758,-83.38274972,33.9508046,Single family (garage),OCCUP,two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2162258?filename=communitymapuga/attachments/1469890591406.jpg,0,0,0,Standard,0,1
sample_0888,-83.39039911,33.9537753,Single family (no garage),FOR_SALE,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Good,http://classic.ona.io/api/v1/files/3324622?filename=communitymapuga/attachments/1482423855135.jpg,0,0,0,Substandard,1,1
sample_0748,-83.38273572,33.95845633,Single family (garage),OCCUP,two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2162246?filename=communitymapuga/attachments/1469889963943.jpg,0,0,0,Standard,0,0
sample_0766,-83.38272076,33.95072576,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,Good,http://classic.ona.io/api/v1/files/2162266?filename=communitymapuga/attachments/1469891055006.jpg,0,0,0,Standard,1,0
sample_0896,-83.39025645,33.95353465,Single family (garage),OCCUP,one,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/3324631?filename=communitymapuga/attachments/1482422298159.jpg,3,0,3,Standard,0,0
sample_0596,-83.38270578,33.95836743,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2147843?filename=communitymapuga/attachments/1469024372396.jpg,0,0,0,Standard,0,1
sample_0902,-83.38993276,33.9536813,Single family (no garage),FOR_SALE,two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/3324642?filename=communitymapuga/attachments/1482422999610.jpg,0,0,0,Dilapidated,0,0
sample_0903,-83.38998934,33.95385073,Single family (no garage),Vacant1,one,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,Fair,http://classic.ona.io/api/v1/files/3324644?filename=communitymapuga/attachments/1482422338306.jpg,5,2,7,Dilapidated,2,0
sample_0866,-83.3826918,33.95064693,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/3306729?filename=communitymapuga/attachments/1482247407071.jpg,0,0,0,Standard,0,0
sample_0905,-83.3902851,33.95343663,Single family (no garage),OCCUP,one,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,Fair,http://classic.ona.io/api/v1/files/3324646?filename=communitymapuga/attachments/1482423171549.jpg,2,1,3,Substandard,4,0
sample_0743,-83.38266285,33.95056811,Single family (garage),OCCUP,two,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2162239?filename=communitymapuga/attachments/1469889560825.jpg,1,0,1,Standard,0,1
sample_0928,-83.38262586,33.95848201,Duplex,Vacant1,one,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Poor,http://classic.ona.io/api/v1/files/3324687?filename=communitymapuga/attachments/1482425790141.jpg,1,0,1,Standard,0,1
sample_0676,-83.38259592,33.95839312,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2162157?filename=communitymapuga/attachments/1469891223132.jpg,0,0,0,Standard,0,0
sample_0901,-83.38259592,33.95839311,Single family (no garage),OCCUP,one,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Fair,http://classic.ona.io/api/v1/files/3324641?filename=communitymapuga/attachments/1482422084003.jpg,6,2,8,Dilapidated,1,1
sample_0741,-83.38256236,33.95849686,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2162237?filename=communitymapuga/attachments/1469889628111.jpg,0,0,0,Standard,0,0
sample_0677,-83.38253242,33.95840797,Single family (garage),OCCUP,one,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2162158?filename=communitymapuga/attachments/1469889882109.jpg,1,0,1,Standard,0,1
sample_0771,-83.38253242,33.95840796,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2162272?filename=communitymapuga/attachments/1469892406301.jpg,0,0,0,Standard,0,0
sample_0759,-83.38249885,33.95851171,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2162259?filename=communitymapuga/attachments/1469891052079.jpg,0,0,0,Standard,0,0
sample_0711,-83.38246892,33.95842281,Single family (garage),OCCUP,two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2162207?filename=communitymapuga/attachments/1469890087743.jpg,0,0,0,Standard,0,0
sample_0764,-83.38243535,33.95852655,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2162264?filename=communitymapuga/attachments/1469890938710.jpg,0,0,0,Standard,0,0
sample_0685,-83.38240541,33.95843766,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2162173?filename=communitymapuga/attachments/1469891832700.jpg,0,0,0,Standard,0,0
sample_0740,-83.38237184,33.9585414,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2162236?filename=communitymapuga/attachments/1469889520715.jpg,0,0,0,Standard,0,0
sample_0709,-83.38234191,33.9584525,Single family (garage),OCCUP,two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2162205?filename=communitymapuga/attachments/1469889904541.jpg,0,0,0,Standard,0,0
sample_0773,-83.38230834,33.95855625,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2162275?filename=communitymapuga/attachments/1469892566111.jpg,0,0,0,Standard,0,1
sample_0712,-83.3822784,33.95846735,Single family (garage),OCCUP,two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2162208?filename=communitymapuga/attachments/1469890180046.jpg,0,0,0,Standard,0,0
sample_0745,-83.38224483,33.9585711,Single family (garage),OCCUP,one,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2162243?filename=communitymapuga/attachments/1469889979385.jpg,1,0,1,Standard,0,0
sample_0686,-83.3822149,33.9584822,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Good,http://classic.ona.io/api/v1/files/2162176?filename=communitymapuga/attachments/1469890590440.jpg,0,0,0,Standard,1,0
sample_0948,-83.38395715,33.95262562,Single family (no garage),OCCUP,one,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Fair,http://classic.ona.io/api/v1/files/3324709?filename=communitymapuga/attachments/1262382235015.jpg,3,0,3,Standard,1,0
sample_0949,-83.39811498,33.95408143,Vacant,OCCUP,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Poor,http://classic.ona.io/api/v1/files/3324710?filename=communitymapuga/attachments/1262382668655.jpg,0,0,0,Substandard,2,0
sample_0950,-83.3936055,33.95417413,Single family (no garage),OCCUP,one,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Fair,http://classic.ona.io/api/v1/files/3324711?filename=communitymapuga/attachments/1262382829136.jpg,3,0,3,Standard,1,1
sample_0951,-83.39802377,33.95419786,Vacant,Vacant1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Poor,http://classic.ona.io/api/v1/files/3324712?filename=communitymapuga/attachments/1262383107654.jpg,0,0,0,Substandard,2,1
sample_0952,-83.38386954,33.95814685,Single family (no garage),OCCUP,one,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Fair,http://classic.ona.io/api/v1/files/3324713?filename=communitymapuga/attachments/1262384489307.jpg,7,1,8,Substandard,1,0
